Block 0: res=ff, exp=ff
Block 18546: res=e1, exp=e1
Block 18547: res=e7, exp=e7
Block 18548: res=e5, exp=e5
Block 18549: res=ad, exp=ad
Block 18550: res=ed, exp=ed
Block 18551: res=ab, exp=ab
Block 18552: res=ff, exp=ff
Block 18553: res=d2, exp=d2
Block 18554: res=c6, exp=c6
Block 18555: res=e3, exp=e3
Block 18556: res=ec, exp=ec
Block 18557: res=db, exp=db
Block 18558: res=dd, exp=dd
Block 18559: res=c6, exp=c6
Block 18560: res=e9, exp=e9
Block 18561: res=e2, exp=e2
Block 18562: res=eb, exp=eb
Block 18563: res=f8, exp=f8
Block 18564: res=ad, exp=ad
Block 18565: res=f5, exp=f5
Block 18566: res=fb, exp=fb
Block 18567: res=cf, exp=cf
Block 18568: res=e0, exp=e0
Block 18569: res=d7, exp=d7
Block 18570: res=ff, exp=ff
Block 18571: res=cf, exp=cf
Block 18572: res=cb, exp=cb
Block 18573: res=eb, exp=eb
Block 18574: res=eb, exp=eb
Block 18575: res=da, exp=da
Block 18576: res=d9, exp=d9
Block 18577: res=b5, exp=b5
Block 18578: res=d4, exp=d4
Block 18579: res=cf, exp=cf
Block 18580: res=ff, exp=ff
Block 18581: res=ea, exp=ea
Block 18582: res=e0, exp=e0
Block 18583: res=e1, exp=e1
Block 18584: res=ec, exp=ec
Block 18585: res=d4, exp=d4
Block 18586: res=e4, exp=e4
Block 18587: res=f0, exp=f0
Block 18588: res=d1, exp=d1
Block 18589: res=b4, exp=b4
Block 18590: res=bc, exp=bc
Block 18591: res=c5, exp=c5
Block 18592: res=d9, exp=d9
Block 18593: res=db, exp=db
Block 18594: res=c0, exp=c0
Block 18595: res=d6, exp=d6
Block 18596: res=cd, exp=cd
Block 18597: res=cc, exp=cc
Block 18598: res=de, exp=de
Block 18599: res=f5, exp=f5
Block 18600: res=c6, exp=c6
Block 18601: res=c6, exp=c6
Block 18602: res=c1, exp=c1
Block 18603: res=ff, exp=ff
Block 18604: res=a4, exp=a4
Block 18605: res=e5, exp=e5
Block 18606: res=ff, exp=ff
Block 18607: res=ff, exp=ff
Block 18608: res=ff, exp=ff
Block 18609: res=c4, exp=c4
Block 18610: res=ec, exp=ec
Block 18611: res=ff, exp=ff
Block 18612: res=c2, exp=c2
Block 18613: res=f4, exp=f4
Block 18614: res=f2, exp=f2
Block 18615: res=f4, exp=f4
Block 18616: res=d7, exp=d7
Block 18617: res=d4, exp=d4
Block 18618: res=de, exp=de
Block 18619: res=d7, exp=d7
Block 18620: res=ca, exp=ca
Block 18621: res=d8, exp=d8
Block 18622: res=d6, exp=d6
Block 18623: res=e5, exp=e5
Block 18624: res=d0, exp=d0
Block 18625: res=d6, exp=d6
Block 18626: res=d9, exp=d9
Block 18627: res=db, exp=db
Block 18628: res=d6, exp=d6
Block 18629: res=eb, exp=eb
Block 18630: res=e5, exp=e5
Block 18631: res=c7, exp=c7
Block 18632: res=cf, exp=cf
Block 18633: res=dd, exp=dd
Block 18634: res=d5, exp=d5
Block 18635: res=e0, exp=e0
Block 18636: res=ef, exp=ef
Block 18637: res=ff, exp=ff
Block 18638: res=ff, exp=ff
Block 18639: res=ff, exp=ff
Block 18640: res=93, exp=93
Block 18641: res=2f, exp=2f
Block 18642: res=bb, exp=bb
Block 18643: res=7c, exp=7c
Block 18644: res=61, exp=61
Block 18645: res=84, exp=84
Block 18646: res=40, exp=40
Block 18647: res=8b, exp=8b
Block 18648: res=56, exp=56
Block 18649: res=55, exp=55
Block 18650: res=6d, exp=6d
Block 18651: res=4a, exp=4a
Block 18652: res=81, exp=81
Block 18653: res=58, exp=58
Block 18654: res=6e, exp=6e
Block 18655: res=4b, exp=4b
Block 18656: res=44, exp=44
Block 18657: res=7c, exp=7c
Block 18658: res=61, exp=61
Block 18659: res=5b, exp=5b
Block 18660: res=97, exp=97
Block 18661: res=cb, exp=cb
Block 18662: res=b2, exp=b2
Block 18663: res=a5, exp=a5
Block 18664: res=bd, exp=bd
Block 18665: res=90, exp=90
Block 18666: res=9e, exp=9e
Block 18667: res=9d, exp=9d
Block 18668: res=b8, exp=b8
Block 18669: res=a3, exp=a3
Block 18670: res=b5, exp=b5
Block 18671: res=b3, exp=b3
Block 18672: res=9f, exp=9f
Block 18673: res=b7, exp=b7
Block 18674: res=a7, exp=a7
Block 18675: res=a1, exp=a1
Block 18676: res=af, exp=af
Block 18677: res=9f, exp=9f
Block 18678: res=b4, exp=b4
Block 18679: res=a2, exp=a2
Block 18680: res=ab, exp=ab
Block 18681: res=a6, exp=a6
Block 18682: res=a4, exp=a4
Block 18683: res=a2, exp=a2
Block 18684: res=c2, exp=c2
Block 18685: res=b4, exp=b4
Block 18686: res=ac, exp=ac
Block 18687: res=ff, exp=ff
Block 18688: res=ff, exp=ff
Block 18689: res=65, exp=65
Block 18690: res=80, exp=80
Block 18691: res=7b, exp=7b
Block 18692: res=84, exp=84
Block 18693: res=7d, exp=7d
Block 18694: res=6f, exp=6f
Block 18695: res=8e, exp=8e
Block 18696: res=82, exp=82
Block 18697: res=6c, exp=6c
Block 18698: res=61, exp=61
Block 18699: res=82, exp=82
Block 18700: res=69, exp=69
Block 18701: res=90, exp=90
Block 18702: res=9d, exp=9d
Block 18703: res=93, exp=93
Block 18704: res=af, exp=af
Block 18705: res=98, exp=98
Block 18706: res=a9, exp=a9
Block 18707: res=bf, exp=bf
Block 18708: res=bb, exp=bb
Block 18709: res=b4, exp=b4
Block 18710: res=ca, exp=ca
Block 18711: res=c4, exp=c4
Block 18712: res=bb, exp=bb
Block 18713: res=b3, exp=b3
Block 18714: res=b5, exp=b5
Block 18715: res=b5, exp=b5
Block 18716: res=ac, exp=ac
Block 18717: res=ad, exp=ad
Block 18718: res=8d, exp=8d
Block 18719: res=a3, exp=a3
Block 18720: res=4c, exp=4c
Block 18721: res=5b, exp=5b
Block 18722: res=63, exp=63
Block 18723: res=69, exp=69
Block 18724: res=7c, exp=7c
Block 18725: res=5d, exp=5d
Block 18726: res=69, exp=69
Block 18727: res=97, exp=97
Block 18728: res=64, exp=64
Block 18729: res=60, exp=60
Block 18730: res=6e, exp=6e
Block 18731: res=86, exp=86
Block 18732: res=60, exp=60
Block 18733: res=6e, exp=6e
Block 18734: res=6f, exp=6f
Block 18735: res=65, exp=65
Block 18736: res=71, exp=71
Block 18737: res=8a, exp=8a
Block 18738: res=7a, exp=7a
Block 18739: res=87, exp=87
Block 18740: res=71, exp=71
Block 18741: res=6b, exp=6b
Block 18742: res=84, exp=84
Block 18743: res=98, exp=98
Block 18744: res=86, exp=86
Block 18745: res=73, exp=73
Block 18746: res=70, exp=70
Block 18747: res=40, exp=40
Block 18748: res=ff, exp=ff
Block 18749: res=ff, exp=ff
Block 18750: res=c2, exp=c2
Block 18751: res=f5, exp=f5
Block 18752: res=a1, exp=a1
Block 18753: res=ad, exp=ad
Block 18754: res=98, exp=98
Block 18755: res=6f, exp=6f
Block 18756: res=9e, exp=9e
Block 18757: res=73, exp=73
Block 18758: res=a4, exp=a4
Block 18759: res=82, exp=82
Block 18760: res=ae, exp=ae
Block 18761: res=6b, exp=6b
Block 18762: res=72, exp=72
Block 18763: res=8e, exp=8e
Block 18764: res=87, exp=87
Block 18765: res=9c, exp=9c
Block 18766: res=c0, exp=c0
Block 18767: res=91, exp=91
Block 18768: res=9c, exp=9c
Block 18769: res=78, exp=78
Block 18770: res=8c, exp=8c
Block 18771: res=a9, exp=a9
Block 18772: res=d5, exp=d5
Block 18773: res=a7, exp=a7
Block 18774: res=88, exp=88
Block 18775: res=72, exp=72
Block 18776: res=d6, exp=d6
Block 18777: res=ff, exp=ff
Block 18778: res=98, exp=98
Block 18779: res=cf, exp=cf
Block 18780: res=c0, exp=c0
Block 18781: res=8a, exp=8a
Block 18782: res=a7, exp=a7
Block 18783: res=a7, exp=a7
Block 18784: res=ff, exp=ff
Block 18785: res=ff, exp=ff
Block 18786: res=a6, exp=a6
Block 18787: res=ce, exp=ce
Block 18788: res=c4, exp=c4
Block 18789: res=be, exp=be
Block 18790: res=bd, exp=bd
Block 18791: res=d8, exp=d8
Block 18792: res=fb, exp=fb
Block 18793: res=f5, exp=f5
Block 18794: res=a1, exp=a1
Block 18795: res=d7, exp=d7
Block 18796: res=b5, exp=b5
Block 18797: res=d8, exp=d8
Block 18798: res=c1, exp=c1
Block 18799: res=f1, exp=f1
Block 18800: res=ff, exp=ff
Block 18801: res=f6, exp=f6
Block 18802: res=f9, exp=f9
Block 18803: res=d7, exp=d7
Block 18804: res=ff, exp=ff
Block 18805: res=7f, exp=7f
Block 18806: res=ff, exp=ff
Block 18807: res=f6, exp=f6
Block 18808: res=b0, exp=b0
Block 18809: res=e0, exp=e0
Block 18810: res=d8, exp=d8
Block 18811: res=bc, exp=bc
Block 18812: res=c6, exp=c6
Block 18813: res=f5, exp=f5
Block 18814: res=bf, exp=bf
Block 18815: res=b6, exp=b6
Block 18816: res=e9, exp=e9
Block 18817: res=c2, exp=c2
Block 18818: res=b8, exp=b8
Block 18819: res=f4, exp=f4
Block 18820: res=eb, exp=eb
Block 18821: res=bb, exp=bb
Block 18822: res=fe, exp=fe
Block 18823: res=ff, exp=ff
Block 18824: res=ed, exp=ed
Block 18825: res=e6, exp=e6
Block 18826: res=b9, exp=b9
Block 18827: res=d6, exp=d6
Block 18828: res=ca, exp=ca
Block 18829: res=a8, exp=a8
Block 18830: res=ad, exp=ad
Block 18831: res=cc, exp=cc
Block 18832: res=e7, exp=e7
Block 18833: res=d8, exp=d8
Block 18834: res=e5, exp=e5
Block 18835: res=ae, exp=ae
Block 18836: res=c6, exp=c6
Block 18837: res=d6, exp=d6
Block 18838: res=e4, exp=e4
Block 18839: res=e2, exp=e2
Block 18840: res=d5, exp=d5
Block 18841: res=eb, exp=eb
Block 18842: res=d6, exp=d6
Block 18843: res=b2, exp=b2
Block 18844: res=cc, exp=cc
Block 18845: res=ca, exp=ca
Block 18846: res=ca, exp=ca
Block 18847: res=ca, exp=ca
Block 18848: res=dd, exp=dd
Block 18849: res=cb, exp=cb
Block 18850: res=d4, exp=d4
Block 18851: res=e0, exp=e0
Block 18852: res=d4, exp=d4
Block 18853: res=e7, exp=e7
Block 18854: res=a0, exp=a0
Block 18855: res=f8, exp=f8
Block 18856: res=be, exp=be
Block 18857: res=d9, exp=d9
Block 18858: res=c4, exp=c4
Block 18859: res=e7, exp=e7
Block 18860: res=e4, exp=e4
Block 18861: res=ff, exp=ff
Block 18862: res=ff, exp=ff
Block 18863: res=c4, exp=c4
Block 18864: res=e3, exp=e3
Block 18865: res=e4, exp=e4
Block 18866: res=d7, exp=d7
Block 18867: res=f4, exp=f4
Block 18868: res=d8, exp=d8
Block 18869: res=ef, exp=ef
Block 18870: res=d8, exp=d8
Block 18871: res=ce, exp=ce
Block 18872: res=d0, exp=d0
Block 18873: res=d4, exp=d4
Block 18874: res=c8, exp=c8
Block 18875: res=d5, exp=d5
Block 18876: res=cb, exp=cb
Block 18877: res=cd, exp=cd
Block 18878: res=c9, exp=c9
Block 18879: res=d7, exp=d7
Block 18880: res=c7, exp=c7
Block 18881: res=cc, exp=cc
Block 18882: res=cf, exp=cf
Block 18883: res=d5, exp=d5
Block 18884: res=db, exp=db
Block 18885: res=f7, exp=f7
Block 18886: res=cc, exp=cc
Block 18887: res=c2, exp=c2
Block 18888: res=d0, exp=d0
Block 18889: res=e2, exp=e2
Block 18890: res=da, exp=da
Block 18891: res=d7, exp=d7
Block 18892: res=fe, exp=fe
Block 18893: res=ff, exp=ff
Block 18894: res=ff, exp=ff
Block 18895: res=ff, exp=ff
Block 18896: res=0b, exp=0b
Block 18897: res=3c, exp=3c
Block 18898: res=3f, exp=3f
Block 18899: res=39, exp=39
Block 18900: res=98, exp=98
Block 18901: res=52, exp=52
Block 18902: res=7b, exp=7b
Block 18903: res=d5, exp=d5
Block 18904: res=7f, exp=7f
Block 18905: res=80, exp=80
Block 18906: res=6d, exp=6d
Block 18907: res=4f, exp=4f
Block 18908: res=8e, exp=8e
Block 18909: res=6a, exp=6a
Block 18910: res=5d, exp=5d
Block 18911: res=7c, exp=7c
Block 18912: res=88, exp=88
Block 18913: res=6a, exp=6a
Block 18914: res=83, exp=83
Block 18915: res=98, exp=98
Block 18916: res=87, exp=87
Block 18917: res=ab, exp=ab
Block 18918: res=a2, exp=a2
Block 18919: res=a9, exp=a9
Block 18920: res=91, exp=91
Block 18921: res=95, exp=95
Block 18922: res=a3, exp=a3
Block 18923: res=ab, exp=ab
Block 18924: res=aa, exp=aa
Block 18925: res=a5, exp=a5
Block 18926: res=a7, exp=a7
Block 18927: res=a7, exp=a7
Block 18928: res=ae, exp=ae
Block 18929: res=a8, exp=a8
Block 18930: res=b7, exp=b7
Block 18931: res=ab, exp=ab
Block 18932: res=a4, exp=a4
Block 18933: res=ab, exp=ab
Block 18934: res=9b, exp=9b
Block 18935: res=ad, exp=ad
Block 18936: res=a4, exp=a4
Block 18937: res=a0, exp=a0
Block 18938: res=a8, exp=a8
Block 18939: res=a9, exp=a9
Block 18940: res=ae, exp=ae
Block 18941: res=a8, exp=a8
Block 18942: res=c9, exp=c9
Block 18943: res=ff, exp=ff
Block 18944: res=ff, exp=ff
Block 18945: res=75, exp=75
Block 18946: res=6b, exp=6b
Block 18947: res=63, exp=63
Block 18948: res=90, exp=90
Block 18949: res=90, exp=90
Block 18950: res=7f, exp=7f
Block 18951: res=9b, exp=9b
Block 18952: res=ad, exp=ad
Block 18953: res=6c, exp=6c
Block 18954: res=78, exp=78
Block 18955: res=71, exp=71
Block 18956: res=64, exp=64
Block 18957: res=8c, exp=8c
Block 18958: res=94, exp=94
Block 18959: res=91, exp=91
Block 18960: res=a2, exp=a2
Block 18961: res=b1, exp=b1
Block 18962: res=c2, exp=c2
Block 18963: res=ad, exp=ad
Block 18964: res=b1, exp=b1
Block 18965: res=ad, exp=ad
Block 18966: res=b9, exp=b9
Block 18967: res=b5, exp=b5
Block 18968: res=ba, exp=ba
Block 18969: res=b3, exp=b3
Block 18970: res=b1, exp=b1
Block 18971: res=b3, exp=b3
Block 18972: res=ba, exp=ba
Block 18973: res=9a, exp=9a
Block 18974: res=77, exp=77
Block 18975: res=ba, exp=ba
Block 18976: res=55, exp=55
Block 18977: res=66, exp=66
Block 18978: res=5d, exp=5d
Block 18979: res=68, exp=68
Block 18980: res=60, exp=60
Block 18981: res=6e, exp=6e
Block 18982: res=78, exp=78
Block 18983: res=5f, exp=5f
Block 18984: res=6e, exp=6e
Block 18985: res=6e, exp=6e
Block 18986: res=74, exp=74
Block 18987: res=9d, exp=9d
Block 18988: res=74, exp=74
Block 18989: res=70, exp=70
Block 18990: res=62, exp=62
Block 18991: res=7e, exp=7e
Block 18992: res=82, exp=82
Block 18993: res=7d, exp=7d
Block 18994: res=84, exp=84
Block 18995: res=84, exp=84
Block 18996: res=75, exp=75
Block 18997: res=86, exp=86
Block 18998: res=77, exp=77
Block 18999: res=6a, exp=6a
Block 19000: res=7b, exp=7b
Block 19001: res=7b, exp=7b
Block 19002: res=5f, exp=5f
Block 19003: res=2e, exp=2e
Block 19004: res=ff, exp=ff
Block 19005: res=d3, exp=d3
Block 19006: res=ff, exp=ff
Block 19007: res=ff, exp=ff
Block 19008: res=a0, exp=a0
Block 19009: res=ff, exp=ff
Block 19010: res=c1, exp=c1
Block 19011: res=c6, exp=c6
Block 19012: res=a1, exp=a1
Block 19013: res=ff, exp=ff
Block 19014: res=7f, exp=7f
Block 19015: res=6c, exp=6c
Block 19016: res=a5, exp=a5
Block 19017: res=75, exp=75
Block 19018: res=95, exp=95
Block 19019: res=a6, exp=a6
Block 19020: res=66, exp=66
Block 19021: res=a9, exp=a9
Block 19022: res=b9, exp=b9
Block 19023: res=90, exp=90
Block 19024: res=a3, exp=a3
Block 19025: res=c1, exp=c1
Block 19026: res=aa, exp=aa
Block 19027: res=9c, exp=9c
Block 19028: res=dd, exp=dd
Block 19029: res=9a, exp=9a
Block 19030: res=64, exp=64
Block 19031: res=f0, exp=f0
Block 19032: res=c6, exp=c6
Block 19033: res=c0, exp=c0
Block 19034: res=d3, exp=d3
Block 19035: res=d7, exp=d7
Block 19036: res=87, exp=87
Block 19037: res=a7, exp=a7
Block 19038: res=ea, exp=ea
Block 19039: res=d9, exp=d9
Block 19040: res=a2, exp=a2
Block 19041: res=80, exp=80
Block 19042: res=ff, exp=ff
Block 19043: res=c6, exp=c6
Block 19044: res=8f, exp=8f
Block 19045: res=eb, exp=eb
Block 19046: res=cf, exp=cf
Block 19047: res=cf, exp=cf
Block 19048: res=ff, exp=ff
Block 19049: res=af, exp=af
Block 19050: res=aa, exp=aa
Block 19051: res=d7, exp=d7
Block 19052: res=c7, exp=c7
Block 19053: res=9e, exp=9e
Block 19054: res=de, exp=de
Block 19055: res=bc, exp=bc
Block 19056: res=d6, exp=d6
Block 19057: res=e1, exp=e1
Block 19058: res=d4, exp=d4
Block 19059: res=ad, exp=ad
Block 19060: res=84, exp=84
Block 19061: res=c6, exp=c6
Block 19062: res=da, exp=da
Block 19063: res=ff, exp=ff
Block 19064: res=dc, exp=dc
Block 19065: res=96, exp=96
Block 19066: res=cd, exp=cd
Block 19067: res=d9, exp=d9
Block 19068: res=e5, exp=e5
Block 19069: res=a8, exp=a8
Block 19070: res=e1, exp=e1
Block 19071: res=d0, exp=d0
Block 19072: res=cb, exp=cb
Block 19073: res=c6, exp=c6
Block 19074: res=c4, exp=c4
Block 19075: res=a8, exp=a8
Block 19076: res=de, exp=de
Block 19077: res=ea, exp=ea
Block 19078: res=f3, exp=f3
Block 19079: res=ff, exp=ff
Block 19080: res=c1, exp=c1
Block 19081: res=be, exp=be
Block 19082: res=c6, exp=c6
Block 19083: res=d3, exp=d3
Block 19084: res=f4, exp=f4
Block 19085: res=d4, exp=d4
Block 19086: res=ff, exp=ff
Block 19087: res=b7, exp=b7
Block 19088: res=ad, exp=ad
Block 19089: res=c3, exp=c3
Block 19090: res=c8, exp=c8
Block 19091: res=dc, exp=dc
Block 19092: res=ca, exp=ca
Block 19093: res=e2, exp=e2
Block 19094: res=d8, exp=d8
Block 19095: res=d3, exp=d3
Block 19096: res=ee, exp=ee
Block 19097: res=c4, exp=c4
Block 19098: res=e1, exp=e1
Block 19099: res=e6, exp=e6
Block 19100: res=a4, exp=a4
Block 19101: res=b9, exp=b9
Block 19102: res=ca, exp=ca
Block 19103: res=d0, exp=d0
Block 19104: res=c8, exp=c8
Block 19105: res=aa, exp=aa
Block 19106: res=e8, exp=e8
Block 19107: res=d5, exp=d5
Block 19108: res=ed, exp=ed
Block 19109: res=b7, exp=b7
Block 19110: res=be, exp=be
Block 19111: res=a8, exp=a8
Block 19112: res=f7, exp=f7
Block 19113: res=af, exp=af
Block 19114: res=db, exp=db
Block 19115: res=ff, exp=ff
Block 19116: res=ff, exp=ff
Block 19117: res=ff, exp=ff
Block 19118: res=ba, exp=ba
Block 19119: res=ee, exp=ee
Block 19120: res=ed, exp=ed
Block 19121: res=b6, exp=b6
Block 19122: res=e9, exp=e9
Block 19123: res=e5, exp=e5
Block 19124: res=e9, exp=e9
Block 19125: res=e1, exp=e1
Block 19126: res=cf, exp=cf
Block 19127: res=d0, exp=d0
Block 19128: res=d8, exp=d8
Block 19129: res=d1, exp=d1
Block 19130: res=ce, exp=ce
Block 19131: res=d9, exp=d9
Block 19132: res=c8, exp=c8
Block 19133: res=cd, exp=cd
Block 19134: res=c6, exp=c6
Block 19135: res=dc, exp=dc
Block 19136: res=d6, exp=d6
Block 19137: res=d1, exp=d1
Block 19138: res=d0, exp=d0
Block 19139: res=cf, exp=cf
Block 19140: res=fb, exp=fb
Block 19141: res=d4, exp=d4
Block 19142: res=cd, exp=cd
Block 19143: res=c9, exp=c9
Block 19144: res=e1, exp=e1
Block 19145: res=dc, exp=dc
Block 19146: res=d7, exp=d7
Block 19147: res=da, exp=da
Block 19148: res=ee, exp=ee
Block 19149: res=ef, exp=ef
Block 19150: res=ff, exp=ff
Block 19151: res=ff, exp=ff
Block 19152: res=26, exp=26
Block 19153: res=1e, exp=1e
Block 19154: res=61, exp=61
Block 19155: res=4a, exp=4a
Block 19156: res=56, exp=56
Block 19157: res=2c, exp=2c
Block 19158: res=51, exp=51
Block 19159: res=52, exp=52
Block 19160: res=36, exp=36
Block 19161: res=53, exp=53
Block 19162: res=3a, exp=3a
Block 19163: res=8d, exp=8d
Block 19164: res=51, exp=51
Block 19165: res=52, exp=52
Block 19166: res=6f, exp=6f
Block 19167: res=a0, exp=a0
Block 19168: res=38, exp=38
Block 19169: res=98, exp=98
Block 19170: res=87, exp=87
Block 19171: res=ac, exp=ac
Block 19172: res=ae, exp=ae
Block 19173: res=b8, exp=b8
Block 19174: res=9e, exp=9e
Block 19175: res=98, exp=98
Block 19176: res=96, exp=96
Block 19177: res=9a, exp=9a
Block 19178: res=a7, exp=a7
Block 19179: res=a5, exp=a5
Block 19180: res=bc, exp=bc
Block 19181: res=b3, exp=b3
Block 19182: res=a8, exp=a8
Block 19183: res=a7, exp=a7
Block 19184: res=b3, exp=b3
Block 19185: res=99, exp=99
Block 19186: res=a4, exp=a4
Block 19187: res=a2, exp=a2
Block 19188: res=a6, exp=a6
Block 19189: res=a4, exp=a4
Block 19190: res=a3, exp=a3
Block 19191: res=a4, exp=a4
Block 19192: res=b3, exp=b3
Block 19193: res=9e, exp=9e
Block 19194: res=a0, exp=a0
Block 19195: res=9d, exp=9d
Block 19196: res=b1, exp=b1
Block 19197: res=a6, exp=a6
Block 19198: res=b0, exp=b0
Block 19199: res=ff, exp=ff
Block 19200: res=ff, exp=ff
Block 19201: res=6c, exp=6c
Block 19202: res=64, exp=64
Block 19203: res=9c, exp=9c
Block 19204: res=84, exp=84
Block 19205: res=b5, exp=b5
Block 19206: res=7c, exp=7c
Block 19207: res=75, exp=75
Block 19208: res=78, exp=78
Block 19209: res=70, exp=70
Block 19210: res=66, exp=66
Block 19211: res=6c, exp=6c
Block 19212: res=7e, exp=7e
Block 19213: res=84, exp=84
Block 19214: res=95, exp=95
Block 19215: res=ba, exp=ba
Block 19216: res=ab, exp=ab
Block 19217: res=97, exp=97
Block 19218: res=c4, exp=c4
Block 19219: res=be, exp=be
Block 19220: res=b5, exp=b5
Block 19221: res=b6, exp=b6
Block 19222: res=b7, exp=b7
Block 19223: res=b6, exp=b6
Block 19224: res=aa, exp=aa
Block 19225: res=bf, exp=bf
Block 19226: res=b0, exp=b0
Block 19227: res=ba, exp=ba
Block 19228: res=ba, exp=ba
Block 19229: res=99, exp=99
Block 19230: res=a6, exp=a6
Block 19231: res=a1, exp=a1
Block 19232: res=54, exp=54
Block 19233: res=50, exp=50
Block 19234: res=55, exp=55
Block 19235: res=63, exp=63
Block 19236: res=67, exp=67
Block 19237: res=79, exp=79
Block 19238: res=82, exp=82
Block 19239: res=82, exp=82
Block 19240: res=80, exp=80
Block 19241: res=7b, exp=7b
Block 19242: res=6c, exp=6c
Block 19243: res=77, exp=77
Block 19244: res=72, exp=72
Block 19245: res=6f, exp=6f
Block 19246: res=7e, exp=7e
Block 19247: res=71, exp=71
Block 19248: res=ac, exp=ac
Block 19249: res=60, exp=60
Block 19250: res=72, exp=72
Block 19251: res=8b, exp=8b
Block 19252: res=74, exp=74
Block 19253: res=8d, exp=8d
Block 19254: res=99, exp=99
Block 19255: res=8a, exp=8a
Block 19256: res=6b, exp=6b
Block 19257: res=a2, exp=a2
Block 19258: res=65, exp=65
Block 19259: res=0a, exp=0a
Block 19260: res=ff, exp=ff
Block 19261: res=ff, exp=ff
Block 19262: res=ff, exp=ff
Block 19263: res=ff, exp=ff
Block 19264: res=ed, exp=ed
Block 19265: res=c6, exp=c6
Block 19266: res=e7, exp=e7
Block 19267: res=cc, exp=cc
Block 19268: res=b2, exp=b2
Block 19269: res=f2, exp=f2
Block 19270: res=86, exp=86
Block 19271: res=c4, exp=c4
Block 19272: res=89, exp=89
Block 19273: res=a4, exp=a4
Block 19274: res=92, exp=92
Block 19275: res=79, exp=79
Block 19276: res=88, exp=88
Block 19277: res=b7, exp=b7
Block 19278: res=4c, exp=4c
Block 19279: res=a7, exp=a7
Block 19280: res=9c, exp=9c
Block 19281: res=99, exp=99
Block 19282: res=a0, exp=a0
Block 19283: res=9a, exp=9a
Block 19284: res=94, exp=94
Block 19285: res=77, exp=77
Block 19286: res=9c, exp=9c
Block 19287: res=b8, exp=b8
Block 19288: res=c2, exp=c2
Block 19289: res=d6, exp=d6
Block 19290: res=d5, exp=d5
Block 19291: res=c6, exp=c6
Block 19292: res=96, exp=96
Block 19293: res=b9, exp=b9
Block 19294: res=ff, exp=ff
Block 19295: res=6c, exp=6c
Block 19296: res=bb, exp=bb
Block 19297: res=c4, exp=c4
Block 19298: res=eb, exp=eb
Block 19299: res=c1, exp=c1
Block 19300: res=af, exp=af
Block 19301: res=b0, exp=b0
Block 19302: res=f9, exp=f9
Block 19303: res=a1, exp=a1
Block 19304: res=af, exp=af
Block 19305: res=e8, exp=e8
Block 19306: res=9c, exp=9c
Block 19307: res=e1, exp=e1
