Block 0: res=ff, exp=ff
Block 14486: res=f6, exp=f6
Block 14487: res=dc, exp=dc
Block 14488: res=d5, exp=d5
Block 14489: res=de, exp=de
Block 14490: res=e6, exp=e6
Block 14491: res=de, exp=de
Block 14492: res=e1, exp=e1
Block 14493: res=dc, exp=dc
Block 14494: res=e2, exp=e2
Block 14495: res=ed, exp=ed
Block 14496: res=ff, exp=ff
Block 14497: res=ff, exp=ff
Block 14498: res=ff, exp=ff
Block 14499: res=00, exp=00
Block 14500: res=4b, exp=4b
Block 14501: res=6b, exp=6b
Block 14502: res=92, exp=92
Block 14503: res=9c, exp=9c
Block 14504: res=91, exp=91
Block 14505: res=8c, exp=8c
Block 14506: res=aa, exp=aa
Block 14507: res=b2, exp=b2
Block 14508: res=9c, exp=9c
Block 14509: res=97, exp=97
Block 14510: res=a9, exp=a9
Block 14511: res=9c, exp=9c
Block 14512: res=cf, exp=cf
Block 14513: res=be, exp=be
Block 14514: res=b4, exp=b4
Block 14515: res=c8, exp=c8
Block 14516: res=a3, exp=a3
Block 14517: res=91, exp=91
Block 14518: res=99, exp=99
Block 14519: res=8a, exp=8a
Block 14520: res=46, exp=46
Block 14521: res=56, exp=56
Block 14522: res=2a, exp=2a
Block 14523: res=4a, exp=4a
Block 14524: res=66, exp=66
Block 14525: res=43, exp=43
Block 14526: res=3f, exp=3f
Block 14527: res=7b, exp=7b
Block 14528: res=59, exp=59
Block 14529: res=43, exp=43
Block 14530: res=16, exp=16
Block 14531: res=41, exp=41
Block 14532: res=fe, exp=fe
Block 14533: res=ff, exp=ff
Block 14534: res=ff, exp=ff
Block 14535: res=ff, exp=ff
Block 14536: res=ff, exp=ff
Block 14537: res=ff, exp=ff
Block 14538: res=ff, exp=ff
Block 14539: res=be, exp=be
Block 14540: res=ff, exp=ff
Block 14541: res=ff, exp=ff
Block 14542: res=bc, exp=bc
Block 14543: res=c5, exp=c5
Block 14544: res=8c, exp=8c
Block 14545: res=3e, exp=3e
Block 14546: res=4e, exp=4e
Block 14547: res=35, exp=35
Block 14548: res=50, exp=50
Block 14549: res=71, exp=71
Block 14550: res=68, exp=68
Block 14551: res=44, exp=44
Block 14552: res=5d, exp=5d
Block 14553: res=4e, exp=4e
Block 14554: res=47, exp=47
Block 14555: res=4e, exp=4e
Block 14556: res=54, exp=54
Block 14557: res=88, exp=88
Block 14558: res=54, exp=54
Block 14559: res=60, exp=60
Block 14560: res=5e, exp=5e
Block 14561: res=75, exp=75
Block 14562: res=6c, exp=6c
Block 14563: res=4c, exp=4c
Block 14564: res=6f, exp=6f
Block 14565: res=3a, exp=3a
Block 14566: res=5f, exp=5f
Block 14567: res=73, exp=73
Block 14568: res=53, exp=53
Block 14569: res=56, exp=56
Block 14570: res=59, exp=59
Block 14571: res=6a, exp=6a
Block 14572: res=0f, exp=0f
Block 14573: res=39, exp=39
Block 14574: res=7f, exp=7f
Block 14575: res=af, exp=af
Block 14576: res=a9, exp=a9
Block 14577: res=ae, exp=ae
Block 14578: res=9d, exp=9d
Block 14579: res=9d, exp=9d
Block 14580: res=8e, exp=8e
Block 14581: res=a7, exp=a7
Block 14582: res=b6, exp=b6
Block 14583: res=b8, exp=b8
Block 14584: res=a1, exp=a1
Block 14585: res=ae, exp=ae
Block 14586: res=a6, exp=a6
Block 14587: res=a2, exp=a2
Block 14588: res=b2, exp=b2
Block 14589: res=a2, exp=a2
Block 14590: res=aa, exp=aa
Block 14591: res=ff, exp=ff
Block 14592: res=ff, exp=ff
Block 14593: res=73, exp=73
Block 14594: res=75, exp=75
Block 14595: res=7a, exp=7a
Block 14596: res=7a, exp=7a
Block 14597: res=60, exp=60
Block 14598: res=5e, exp=5e
Block 14599: res=65, exp=65
Block 14600: res=4e, exp=4e
Block 14601: res=61, exp=61
Block 14602: res=6e, exp=6e
Block 14603: res=57, exp=57
Block 14604: res=7c, exp=7c
Block 14605: res=8b, exp=8b
Block 14606: res=9b, exp=9b
Block 14607: res=97, exp=97
Block 14608: res=a6, exp=a6
Block 14609: res=9f, exp=9f
Block 14610: res=ad, exp=ad
Block 14611: res=a4, exp=a4
Block 14612: res=ba, exp=ba
Block 14613: res=a8, exp=a8
Block 14614: res=af, exp=af
Block 14615: res=af, exp=af
Block 14616: res=b0, exp=b0
Block 14617: res=a5, exp=a5
Block 14618: res=bf, exp=bf
Block 14619: res=92, exp=92
Block 14620: res=9c, exp=9c
Block 14621: res=99, exp=99
Block 14622: res=8f, exp=8f
Block 14623: res=83, exp=83
Block 14624: res=58, exp=58
Block 14625: res=6b, exp=6b
Block 14626: res=59, exp=59
Block 14627: res=6f, exp=6f
Block 14628: res=63, exp=63
Block 14629: res=7b, exp=7b
Block 14630: res=8d, exp=8d
Block 14631: res=6b, exp=6b
Block 14632: res=60, exp=60
Block 14633: res=71, exp=71
Block 14634: res=87, exp=87
Block 14635: res=86, exp=86
Block 14636: res=8c, exp=8c
Block 14637: res=6e, exp=6e
Block 14638: res=93, exp=93
Block 14639: res=76, exp=76
Block 14640: res=55, exp=55
Block 14641: res=72, exp=72
Block 14642: res=91, exp=91
Block 14643: res=b1, exp=b1
Block 14644: res=71, exp=71
Block 14645: res=85, exp=85
Block 14646: res=7c, exp=7c
Block 14647: res=8b, exp=8b
Block 14648: res=78, exp=78
Block 14649: res=88, exp=88
Block 14650: res=92, exp=92
Block 14651: res=79, exp=79
Block 14652: res=86, exp=86
Block 14653: res=84, exp=84
Block 14654: res=7f, exp=7f
Block 14655: res=7e, exp=7e
Block 14656: res=ff, exp=ff
Block 14657: res=ff, exp=ff
Block 14658: res=c2, exp=c2
Block 14659: res=76, exp=76
Block 14660: res=8a, exp=8a
Block 14661: res=79, exp=79
Block 14662: res=8f, exp=8f
Block 14663: res=7d, exp=7d
Block 14664: res=79, exp=79
Block 14665: res=8b, exp=8b
Block 14666: res=b1, exp=b1
Block 14667: res=7f, exp=7f
Block 14668: res=9d, exp=9d
Block 14669: res=7b, exp=7b
Block 14670: res=7a, exp=7a
Block 14671: res=6e, exp=6e
Block 14672: res=b6, exp=b6
Block 14673: res=cf, exp=cf
Block 14674: res=a0, exp=a0
Block 14675: res=c7, exp=c7
Block 14676: res=9e, exp=9e
Block 14677: res=8f, exp=8f
Block 14678: res=b3, exp=b3
Block 14679: res=93, exp=93
Block 14680: res=a6, exp=a6
Block 14681: res=91, exp=91
Block 14682: res=79, exp=79
Block 14683: res=c3, exp=c3
Block 14684: res=c2, exp=c2
Block 14685: res=a1, exp=a1
Block 14686: res=bf, exp=bf
Block 14687: res=d0, exp=d0
Block 14688: res=b0, exp=b0
Block 14689: res=ab, exp=ab
Block 14690: res=96, exp=96
Block 14691: res=cd, exp=cd
Block 14692: res=aa, exp=aa
Block 14693: res=85, exp=85
Block 14694: res=b0, exp=b0
Block 14695: res=be, exp=be
Block 14696: res=88, exp=88
Block 14697: res=53, exp=53
Block 14698: res=d8, exp=d8
Block 14699: res=ff, exp=ff
Block 14700: res=92, exp=92
Block 14701: res=f5, exp=f5
Block 14702: res=eb, exp=eb
Block 14703: res=f6, exp=f6
Block 14704: res=f7, exp=f7
Block 14705: res=ff, exp=ff
Block 14706: res=d3, exp=d3
Block 14707: res=f6, exp=f6
Block 14708: res=ff, exp=ff
Block 14709: res=cf, exp=cf
Block 14710: res=ff, exp=ff
Block 14711: res=be, exp=be
Block 14712: res=cf, exp=cf
Block 14713: res=99, exp=99
Block 14714: res=fb, exp=fb
Block 14715: res=ff, exp=ff
Block 14716: res=ce, exp=ce
Block 14717: res=be, exp=be
Block 14718: res=d0, exp=d0
Block 14719: res=d1, exp=d1
Block 14720: res=e0, exp=e0
Block 14721: res=d8, exp=d8
Block 14722: res=f8, exp=f8
Block 14723: res=c8, exp=c8
Block 14724: res=d9, exp=d9
Block 14725: res=e3, exp=e3
Block 14726: res=d7, exp=d7
Block 14727: res=ec, exp=ec
Block 14728: res=cf, exp=cf
Block 14729: res=ee, exp=ee
Block 14730: res=d1, exp=d1
Block 14731: res=e8, exp=e8
Block 14732: res=e0, exp=e0
Block 14733: res=fb, exp=fb
Block 14734: res=b0, exp=b0
Block 14735: res=c8, exp=c8
Block 14736: res=f5, exp=f5
Block 14737: res=ff, exp=ff
Block 14738: res=e6, exp=e6
Block 14739: res=e7, exp=e7
Block 14740: res=e3, exp=e3
Block 14741: res=de, exp=de
Block 14742: res=df, exp=df
Block 14743: res=e2, exp=e2
Block 14744: res=f5, exp=f5
Block 14745: res=bb, exp=bb
Block 14746: res=ee, exp=ee
Block 14747: res=da, exp=da
Block 14748: res=d7, exp=d7
Block 14749: res=e0, exp=e0
Block 14750: res=d7, exp=d7
Block 14751: res=ef, exp=ef
Block 14752: res=fd, exp=fd
Block 14753: res=ff, exp=ff
Block 14754: res=ff, exp=ff
Block 14755: res=c9, exp=c9
Block 14756: res=42, exp=42
Block 14757: res=76, exp=76
Block 14758: res=80, exp=80
Block 14759: res=c1, exp=c1
Block 14760: res=aa, exp=aa
Block 14761: res=99, exp=99
Block 14762: res=a0, exp=a0
Block 14763: res=c0, exp=c0
Block 14764: res=a7, exp=a7
Block 14765: res=99, exp=99
Block 14766: res=9d, exp=9d
Block 14767: res=b0, exp=b0
Block 14768: res=96, exp=96
Block 14769: res=b0, exp=b0
Block 14770: res=88, exp=88
Block 14771: res=a9, exp=a9
Block 14772: res=bd, exp=bd
Block 14773: res=ba, exp=ba
Block 14774: res=b5, exp=b5
Block 14775: res=6c, exp=6c
Block 14776: res=77, exp=77
Block 14777: res=35, exp=35
Block 14778: res=43, exp=43
Block 14779: res=3f, exp=3f
Block 14780: res=47, exp=47
Block 14781: res=44, exp=44
Block 14782: res=47, exp=47
Block 14783: res=45, exp=45
Block 14784: res=30, exp=30
Block 14785: res=0c, exp=0c
Block 14786: res=0c, exp=0c
Block 14787: res=ff, exp=ff
Block 14788: res=ff, exp=ff
Block 14789: res=ff, exp=ff
Block 14790: res=ff, exp=ff
Block 14791: res=ff, exp=ff
Block 14792: res=f6, exp=f6
Block 14793: res=d5, exp=d5
Block 14794: res=ff, exp=ff
Block 14795: res=ff, exp=ff
Block 14796: res=ff, exp=ff
Block 14797: res=ff, exp=ff
Block 14798: res=ff, exp=ff
Block 14799: res=ff, exp=ff
Block 14800: res=1d, exp=1d
Block 14801: res=5f, exp=5f
Block 14802: res=56, exp=56
Block 14803: res=7a, exp=7a
Block 14804: res=74, exp=74
Block 14805: res=87, exp=87
Block 14806: res=43, exp=43
Block 14807: res=6b, exp=6b
Block 14808: res=5b, exp=5b
Block 14809: res=31, exp=31
Block 14810: res=43, exp=43
Block 14811: res=33, exp=33
Block 14812: res=6c, exp=6c
Block 14813: res=5b, exp=5b
Block 14814: res=9f, exp=9f
Block 14815: res=49, exp=49
Block 14816: res=36, exp=36
Block 14817: res=55, exp=55
Block 14818: res=69, exp=69
Block 14819: res=1e, exp=1e
Block 14820: res=65, exp=65
Block 14821: res=73, exp=73
Block 14822: res=5c, exp=5c
Block 14823: res=7d, exp=7d
Block 14824: res=64, exp=64
Block 14825: res=56, exp=56
Block 14826: res=3d, exp=3d
Block 14827: res=44, exp=44
Block 14828: res=5e, exp=5e
Block 14829: res=6f, exp=6f
Block 14830: res=a9, exp=a9
Block 14831: res=c2, exp=c2
Block 14832: res=a1, exp=a1
Block 14833: res=9f, exp=9f
Block 14834: res=9c, exp=9c
Block 14835: res=7b, exp=7b
Block 14836: res=9d, exp=9d
Block 14837: res=b4, exp=b4
Block 14838: res=b3, exp=b3
Block 14839: res=b8, exp=b8
Block 14840: res=a6, exp=a6
Block 14841: res=a8, exp=a8
Block 14842: res=a1, exp=a1
Block 14843: res=9e, exp=9e
Block 14844: res=a7, exp=a7
Block 14845: res=a1, exp=a1
Block 14846: res=9f, exp=9f
Block 14847: res=ff, exp=ff
Block 14848: res=ff, exp=ff
Block 14849: res=54, exp=54
Block 14850: res=69, exp=69
Block 14851: res=95, exp=95
Block 14852: res=75, exp=75
Block 14853: res=73, exp=73
Block 14854: res=66, exp=66
Block 14855: res=7f, exp=7f
Block 14856: res=b1, exp=b1
Block 14857: res=6a, exp=6a
Block 14858: res=50, exp=50
Block 14859: res=9b, exp=9b
Block 14860: res=77, exp=77
Block 14861: res=63, exp=63
Block 14862: res=85, exp=85
Block 14863: res=a9, exp=a9
Block 14864: res=9f, exp=9f
Block 14865: res=a1, exp=a1
Block 14866: res=b1, exp=b1
Block 14867: res=bb, exp=bb
Block 14868: res=b8, exp=b8
Block 14869: res=ac, exp=ac
Block 14870: res=b4, exp=b4
Block 14871: res=bc, exp=bc
Block 14872: res=ac, exp=ac
Block 14873: res=b7, exp=b7
Block 14874: res=b7, exp=b7
Block 14875: res=be, exp=be
Block 14876: res=92, exp=92
Block 14877: res=89, exp=89
Block 14878: res=7e, exp=7e
Block 14879: res=71, exp=71
Block 14880: res=6a, exp=6a
Block 14881: res=2a, exp=2a
Block 14882: res=5e, exp=5e
Block 14883: res=56, exp=56
Block 14884: res=6e, exp=6e
Block 14885: res=6c, exp=6c
Block 14886: res=5d, exp=5d
Block 14887: res=72, exp=72
Block 14888: res=62, exp=62
Block 14889: res=77, exp=77
Block 14890: res=66, exp=66
Block 14891: res=5b, exp=5b
Block 14892: res=74, exp=74
Block 14893: res=83, exp=83
Block 14894: res=79, exp=79
Block 14895: res=60, exp=60
Block 14896: res=80, exp=80
Block 14897: res=91, exp=91
Block 14898: res=78, exp=78
Block 14899: res=a4, exp=a4
Block 14900: res=6b, exp=6b
Block 14901: res=75, exp=75
Block 14902: res=7a, exp=7a
Block 14903: res=81, exp=81
Block 14904: res=79, exp=79
Block 14905: res=a6, exp=a6
Block 14906: res=81, exp=81
Block 14907: res=8f, exp=8f
Block 14908: res=7e, exp=7e
Block 14909: res=60, exp=60
Block 14910: res=8e, exp=8e
Block 14911: res=ff, exp=ff
Block 14912: res=ff, exp=ff
Block 14913: res=df, exp=df
Block 14914: res=6b, exp=6b
Block 14915: res=6f, exp=6f
Block 14916: res=88, exp=88
Block 14917: res=7a, exp=7a
Block 14918: res=70, exp=70
Block 14919: res=93, exp=93
Block 14920: res=8d, exp=8d
Block 14921: res=8c, exp=8c
Block 14922: res=a3, exp=a3
Block 14923: res=a4, exp=a4
Block 14924: res=97, exp=97
Block 14925: res=b8, exp=b8
Block 14926: res=a4, exp=a4
Block 14927: res=7c, exp=7c
Block 14928: res=c2, exp=c2
Block 14929: res=ac, exp=ac
Block 14930: res=ab, exp=ab
Block 14931: res=57, exp=57
Block 14932: res=b4, exp=b4
Block 14933: res=b1, exp=b1
Block 14934: res=8b, exp=8b
Block 14935: res=ae, exp=ae
Block 14936: res=d8, exp=d8
Block 14937: res=88, exp=88
Block 14938: res=c1, exp=c1
Block 14939: res=8a, exp=8a
Block 14940: res=bb, exp=bb
Block 14941: res=b7, exp=b7
Block 14942: res=66, exp=66
Block 14943: res=a1, exp=a1
Block 14944: res=be, exp=be
Block 14945: res=d1, exp=d1
Block 14946: res=bd, exp=bd
Block 14947: res=9c, exp=9c
Block 14948: res=8c, exp=8c
Block 14949: res=d5, exp=d5
Block 14950: res=dc, exp=dc
Block 14951: res=74, exp=74
Block 14952: res=cd, exp=cd
Block 14953: res=aa, exp=aa
Block 14954: res=ff, exp=ff
Block 14955: res=f1, exp=f1
Block 14956: res=b0, exp=b0
Block 14957: res=ff, exp=ff
Block 14958: res=ff, exp=ff
Block 14959: res=db, exp=db
Block 14960: res=ed, exp=ed
Block 14961: res=c0, exp=c0
Block 14962: res=be, exp=be
Block 14963: res=a9, exp=a9
Block 14964: res=dc, exp=dc
Block 14965: res=ff, exp=ff
Block 14966: res=ff, exp=ff
Block 14967: res=e6, exp=e6
Block 14968: res=d5, exp=d5
Block 14969: res=ff, exp=ff
Block 14970: res=fa, exp=fa
Block 14971: res=fc, exp=fc
Block 14972: res=c1, exp=c1
Block 14973: res=d0, exp=d0
Block 14974: res=c3, exp=c3
Block 14975: res=ca, exp=ca
Block 14976: res=f5, exp=f5
Block 14977: res=d0, exp=d0
Block 14978: res=e3, exp=e3
Block 14979: res=f6, exp=f6
Block 14980: res=de, exp=de
Block 14981: res=d7, exp=d7
Block 14982: res=de, exp=de
Block 14983: res=b6, exp=b6
Block 14984: res=e5, exp=e5
Block 14985: res=f6, exp=f6
Block 14986: res=f1, exp=f1
Block 14987: res=e7, exp=e7
Block 14988: res=c4, exp=c4
Block 14989: res=d4, exp=d4
Block 14990: res=f9, exp=f9
Block 14991: res=e6, exp=e6
Block 14992: res=e3, exp=e3
Block 14993: res=fb, exp=fb
Block 14994: res=ea, exp=ea
Block 14995: res=c2, exp=c2
Block 14996: res=cd, exp=cd
Block 14997: res=df, exp=df
Block 14998: res=e1, exp=e1
Block 14999: res=cd, exp=cd
Block 15000: res=f4, exp=f4
Block 15001: res=d8, exp=d8
Block 15002: res=dc, exp=dc
Block 15003: res=dd, exp=dd
Block 15004: res=e0, exp=e0
Block 15005: res=d6, exp=d6
Block 15006: res=d9, exp=d9
Block 15007: res=d6, exp=d6
Block 15008: res=ff, exp=ff
Block 15009: res=e1, exp=e1
Block 15010: res=ff, exp=ff
Block 15011: res=ff, exp=ff
Block 15012: res=26, exp=26
Block 15013: res=61, exp=61
Block 15014: res=96, exp=96
Block 15015: res=82, exp=82
Block 15016: res=9c, exp=9c
Block 15017: res=b3, exp=b3
Block 15018: res=b0, exp=b0
Block 15019: res=b4, exp=b4
Block 15020: res=a2, exp=a2
Block 15021: res=9c, exp=9c
Block 15022: res=ac, exp=ac
Block 15023: res=9e, exp=9e
Block 15024: res=9f, exp=9f
Block 15025: res=a8, exp=a8
Block 15026: res=a1, exp=a1
Block 15027: res=a3, exp=a3
Block 15028: res=a7, exp=a7
Block 15029: res=92, exp=92
Block 15030: res=b3, exp=b3
Block 15031: res=95, exp=95
Block 15032: res=6b, exp=6b
Block 15033: res=33, exp=33
Block 15034: res=46, exp=46
Block 15035: res=46, exp=46
Block 15036: res=4b, exp=4b
Block 15037: res=35, exp=35
Block 15038: res=29, exp=29
Block 15039: res=3e, exp=3e
Block 15040: res=96, exp=96
Block 15041: res=00, exp=00
Block 15042: res=ff, exp=ff
Block 15043: res=ff, exp=ff
Block 15044: res=ff, exp=ff
Block 15045: res=ff, exp=ff
Block 15046: res=ff, exp=ff
Block 15047: res=b3, exp=b3
Block 15048: res=ff, exp=ff
Block 15049: res=ff, exp=ff
Block 15050: res=e5, exp=e5
Block 15051: res=fa, exp=fa
Block 15052: res=ef, exp=ef
Block 15053: res=ff, exp=ff
Block 15054: res=f3, exp=f3
Block 15055: res=ff, exp=ff
Block 15056: res=0e, exp=0e
Block 15057: res=40, exp=40
Block 15058: res=5d, exp=5d
Block 15059: res=46, exp=46
Block 15060: res=53, exp=53
Block 15061: res=4f, exp=4f
Block 15062: res=4f, exp=4f
Block 15063: res=53, exp=53
Block 15064: res=70, exp=70
Block 15065: res=39, exp=39
Block 15066: res=58, exp=58
Block 15067: res=6b, exp=6b
Block 15068: res=f6, exp=f6
Block 15069: res=8c, exp=8c
Block 15070: res=59, exp=59
Block 15071: res=7e, exp=7e
Block 15072: res=46, exp=46
Block 15073: res=4e, exp=4e
Block 15074: res=54, exp=54
Block 15075: res=54, exp=54
Block 15076: res=46, exp=46
Block 15077: res=54, exp=54
Block 15078: res=c0, exp=c0
Block 15079: res=9b, exp=9b
Block 15080: res=62, exp=62
Block 15081: res=5d, exp=5d
Block 15082: res=42, exp=42
Block 15083: res=1d, exp=1d
Block 15084: res=6d, exp=6d
Block 15085: res=92, exp=92
Block 15086: res=ad, exp=ad
Block 15087: res=bf, exp=bf
Block 15088: res=a4, exp=a4
Block 15089: res=8a, exp=8a
Block 15090: res=9e, exp=9e
Block 15091: res=82, exp=82
Block 15092: res=a6, exp=a6
Block 15093: res=b7, exp=b7
Block 15094: res=b6, exp=b6
Block 15095: res=c9, exp=c9
Block 15096: res=a1, exp=a1
Block 15097: res=a3, exp=a3
Block 15098: res=9d, exp=9d
Block 15099: res=ad, exp=ad
Block 15100: res=aa, exp=aa
Block 15101: res=aa, exp=aa
Block 15102: res=a0, exp=a0
Block 15103: res=ff, exp=ff
Block 15104: res=ff, exp=ff
Block 15105: res=74, exp=74
Block 15106: res=7f, exp=7f
Block 15107: res=7b, exp=7b
Block 15108: res=6b, exp=6b
Block 15109: res=5b, exp=5b
Block 15110: res=74, exp=74
Block 15111: res=6f, exp=6f
Block 15112: res=66, exp=66
Block 15113: res=73, exp=73
Block 15114: res=67, exp=67
Block 15115: res=7b, exp=7b
Block 15116: res=78, exp=78
Block 15117: res=80, exp=80
Block 15118: res=a2, exp=a2
Block 15119: res=95, exp=95
Block 15120: res=a0, exp=a0
Block 15121: res=a9, exp=a9
Block 15122: res=b3, exp=b3
Block 15123: res=c0, exp=c0
Block 15124: res=b0, exp=b0
Block 15125: res=ab, exp=ab
Block 15126: res=af, exp=af
Block 15127: res=b5, exp=b5
Block 15128: res=a6, exp=a6
Block 15129: res=c0, exp=c0
Block 15130: res=be, exp=be
Block 15131: res=b1, exp=b1
Block 15132: res=90, exp=90
Block 15133: res=a5, exp=a5
Block 15134: res=84, exp=84
Block 15135: res=71, exp=71
Block 15136: res=6d, exp=6d
Block 15137: res=53, exp=53
Block 15138: res=6c, exp=6c
Block 15139: res=76, exp=76
Block 15140: res=82, exp=82
Block 15141: res=7e, exp=7e
Block 15142: res=a2, exp=a2
Block 15143: res=97, exp=97
Block 15144: res=78, exp=78
Block 15145: res=7e, exp=7e
Block 15146: res=90, exp=90
Block 15147: res=7d, exp=7d
Block 15148: res=68, exp=68
Block 15149: res=6a, exp=6a
Block 15150: res=6b, exp=6b
Block 15151: res=67, exp=67
Block 15152: res=82, exp=82
Block 15153: res=7a, exp=7a
Block 15154: res=7b, exp=7b
Block 15155: res=81, exp=81
Block 15156: res=78, exp=78
Block 15157: res=8e, exp=8e
Block 15158: res=79, exp=79
Block 15159: res=6a, exp=6a
Block 15160: res=6b, exp=6b
Block 15161: res=a7, exp=a7
Block 15162: res=6c, exp=6c
Block 15163: res=98, exp=98
Block 15164: res=73, exp=73
Block 15165: res=81, exp=81
Block 15166: res=7c, exp=7c
Block 15167: res=ff, exp=ff
Block 15168: res=ff, exp=ff
Block 15169: res=9a, exp=9a
Block 15170: res=77, exp=77
Block 15171: res=9f, exp=9f
Block 15172: res=7c, exp=7c
Block 15173: res=83, exp=83
Block 15174: res=84, exp=84
Block 15175: res=83, exp=83
Block 15176: res=a6, exp=a6
Block 15177: res=b4, exp=b4
Block 15178: res=9d, exp=9d
Block 15179: res=a3, exp=a3
Block 15180: res=ae, exp=ae
Block 15181: res=98, exp=98
Block 15182: res=b4, exp=b4
Block 15183: res=a7, exp=a7
Block 15184: res=f1, exp=f1
Block 15185: res=a9, exp=a9
Block 15186: res=af, exp=af
Block 15187: res=9a, exp=9a
Block 15188: res=99, exp=99
Block 15189: res=9c, exp=9c
Block 15190: res=a5, exp=a5
Block 15191: res=91, exp=91
Block 15192: res=f8, exp=f8
Block 15193: res=b0, exp=b0
Block 15194: res=87, exp=87
Block 15195: res=ff, exp=ff
Block 15196: res=ce, exp=ce
Block 15197: res=ad, exp=ad
Block 15198: res=b0, exp=b0
Block 15199: res=c4, exp=c4
Block 15200: res=d7, exp=d7
Block 15201: res=b7, exp=b7
Block 15202: res=75, exp=75
Block 15203: res=f7, exp=f7
Block 15204: res=b6, exp=b6
Block 15205: res=6d, exp=6d
Block 15206: res=54, exp=54
Block 15207: res=ff, exp=ff
Block 15208: res=ff, exp=ff
Block 15209: res=f4, exp=f4
Block 15210: res=9c, exp=9c
Block 15211: res=da, exp=da
Block 15212: res=ff, exp=ff
Block 15213: res=cc, exp=cc
Block 15214: res=ff, exp=ff
Block 15215: res=ba, exp=ba
Block 15216: res=bf, exp=bf
Block 15217: res=d3, exp=d3
Block 15218: res=b7, exp=b7
Block 15219: res=de, exp=de
Block 15220: res=ff, exp=ff
Block 15221: res=c4, exp=c4
Block 15222: res=d7, exp=d7
Block 15223: res=ff, exp=ff
Block 15224: res=dc, exp=dc
Block 15225: res=ec, exp=ec
Block 15226: res=ea, exp=ea
Block 15227: res=e5, exp=e5
Block 15228: res=ca, exp=ca
Block 15229: res=d1, exp=d1
Block 15230: res=ce, exp=ce
Block 15231: res=bb, exp=bb
Block 15232: res=d5, exp=d5
Block 15233: res=de, exp=de
Block 15234: res=da, exp=da
Block 15235: res=f0, exp=f0
Block 15236: res=d6, exp=d6
Block 15237: res=c4, exp=c4
Block 15238: res=d5, exp=d5
Block 15239: res=d6, exp=d6
Block 15240: res=db, exp=db
Block 15241: res=ea, exp=ea
Block 15242: res=d9, exp=d9
Block 15243: res=de, exp=de
Block 15244: res=d6, exp=d6
Block 15245: res=fa, exp=fa
Block 15246: res=ed, exp=ed
Block 15247: res=e3, exp=e3
Block 15248: res=f8, exp=f8
Block 15249: res=d7, exp=d7
Block 15250: res=f2, exp=f2
Block 15251: res=e5, exp=e5
Block 15252: res=d3, exp=d3
Block 15253: res=db, exp=db
Block 15254: res=ec, exp=ec
Block 15255: res=e6, exp=e6
Block 15256: res=d5, exp=d5
Block 15257: res=e0, exp=e0
Block 15258: res=dd, exp=dd
Block 15259: res=d3, exp=d3
Block 15260: res=dd, exp=dd
Block 15261: res=ef, exp=ef
Block 15262: res=e3, exp=e3
Block 15263: res=e9, exp=e9
Block 15264: res=f0, exp=f0
Block 15265: res=ff, exp=ff
Block 15266: res=ff, exp=ff
Block 15267: res=ff, exp=ff
Block 15268: res=05, exp=05
Block 15269: res=53, exp=53
Block 15270: res=83, exp=83
Block 15271: res=9e, exp=9e
Block 15272: res=ab, exp=ab
Block 15273: res=9a, exp=9a
Block 15274: res=9e, exp=9e
Block 15275: res=ab, exp=ab
Block 15276: res=a9, exp=a9
Block 15277: res=93, exp=93
Block 15278: res=b3, exp=b3
Block 15279: res=9c, exp=9c
Block 15280: res=b4, exp=b4
Block 15281: res=ac, exp=ac
Block 15282: res=a1, exp=a1
Block 15283: res=9e, exp=9e
Block 15284: res=9b, exp=9b
Block 15285: res=9b, exp=9b
Block 15286: res=87, exp=87
Block 15287: res=78, exp=78
Block 15288: res=45, exp=45
Block 15289: res=5c, exp=5c
Block 15290: res=28, exp=28
Block 15291: res=42, exp=42
Block 15292: res=31, exp=31
Block 15293: res=2d, exp=2d
Block 15294: res=31, exp=31
Block 15295: res=17, exp=17
Block 15296: res=a1, exp=a1
Block 15297: res=ff, exp=ff
Block 15298: res=ff, exp=ff
Block 15299: res=ff, exp=ff
Block 15300: res=ff, exp=ff
Block 15301: res=e2, exp=e2
Block 15302: res=f3, exp=f3
Block 15303: res=ff, exp=ff
Block 15304: res=fe, exp=fe
Block 15305: res=ff, exp=ff
Block 15306: res=ff, exp=ff
Block 15307: res=ff, exp=ff
Block 15308: res=fc, exp=fc
Block 15309: res=ff, exp=ff
Block 15310: res=ff, exp=ff
Block 15311: res=ff, exp=ff
Block 15312: res=ff, exp=ff
Block 15313: res=2e, exp=2e
Block 15314: res=44, exp=44
Block 15315: res=51, exp=51
Block 15316: res=72, exp=72
Block 15317: res=36, exp=36
Block 15318: res=6b, exp=6b
Block 15319: res=78, exp=78
Block 15320: res=63, exp=63
Block 15321: res=2b, exp=2b
Block 15322: res=37, exp=37
Block 15323: res=66, exp=66
Block 15324: res=60, exp=60
Block 15325: res=83, exp=83
Block 15326: res=84, exp=84
Block 15327: res=73, exp=73
Block 15328: res=54, exp=54
Block 15329: res=5d, exp=5d
Block 15330: res=61, exp=61
Block 15331: res=6d, exp=6d
Block 15332: res=63, exp=63
Block 15333: res=7b, exp=7b
Block 15334: res=61, exp=61
Block 15335: res=40, exp=40
Block 15336: res=73, exp=73
Block 15337: res=45, exp=45
Block 15338: res=2f, exp=2f
Block 15339: res=2f, exp=2f
